Combustion Inc. Probe Data
App: iOS Prod app 1.8.3
CSV version: 4
Probe S/N: 10007627
Probe FW version: v1.5.3
Probe HW revision: v1.1-A1
Framework: iOS
Sample Period: 5000
Created: 2024-06-09 21:58:10

Timestamp,SessionID,SequenceNumber,T1,T2,T3,T4,T5,T6,T7,T8,VirtualCoreTemperature,VirtualSurfaceTemperature,VirtualAmbientTemperature,EstimatedCoreTemperature,PredictionSetPoint,VirtualCoreSensor,VirtualSurfaceSensor,VirtualAmbientSensor,PredictionState,PredictionMode,PredictionType,PredictionValueSeconds
0.000,3132350871,0,25.85,25.85,25.90,25.95,26.20,26.30,26.20,26.40,25.85,25.95,26.40,25.80,0.00,T1,T4,T8,Probe Not Inserted,None,None,131071
5.000,3132350871,1,26.00,25.80,25.80,25.85,26.15,26.30,26.30,26.80,26.00,25.85,26.80,25.90,0.00,T1,T4,T8,Probe Not Inserted,None,None,131071
10.000,3132350871,2,14.60,13.05,14.50,14.95,23.75,25.10,25.75,27.05,13.05,14.95,27.05,19.50,0.00,T2,T4,T8,Probe Inserted,None,None,131071
15.000,3132350871,3,12.65,10.60,10.80,11.30,18.05,20.55,22.25,26.35,10.60,11.30,26.35,15.00,0.00,T2,T4,T8,Probe Inserted,None,None,131071
20.000,3132350871,4,11.45,9.75,9.75,10.10,14.50,17.20,19.55,25.50,9.75,10.10,25.50,12.40,0.00,T2,T4,T8,Probe Inserted,None,None,131071
25.000,3132350871,5,10.50,9.20,9.15,9.35,12.35,15.00,17.85,24.85,9.15,15.00,24.85,10.80,0.00,T3,T6,T8,Probe Inserted,None,None,131071
30.000,3132350871,6,9.85,8.85,8.75,8.90,11.05,13.35,16.65,24.30,8.75,13.35,24.30,9.70,0.00,T3,T6,T8,Probe Inserted,None,None,131071
35.000,3132350871,7,9.40,8.55,8.45,8.60,10.30,12.40,15.75,23.85,8.45,12.40,23.85,9.10,0.00,T3,T6,T8,Probe Inserted,None,None,131071
40.000,3132350871,8,9.05,8.35,8.25,8.35,9.65,11.70,15.30,23.50,8.25,11.70,23.50,8.70,0.00,T3,T6,T8,Probe Inserted,None,None,131071
45.000,3132350871,9,8.75,8.20,8.10,8.15,9.35,11.20,14.85,23.20,8.10,11.20,23.20,8.40,0.00,T3,T6,T8,Probe Inserted,None,None,131071
50.000,3132350871,10,8.60,8.05,7.95,8.05,9.15,10.95,14.55,22.90,7.95,10.95,22.90,8.10,0.00,T3,T6,T8,Probe Inserted,None,None,131071
55.000,3132350871,11,8.45,7.95,7.90,7.95,9.00,10.70,14.30,22.70,7.90,10.70,22.70,8.00,0.00,T3,T6,T8,Probe Inserted,None,None,131071
60.000,3132350871,12,8.30,7.85,7.80,7.90,8.85,10.55,14.30,22.50,7.80,10.55,22.50,7.90,0.00,T3,T6,T8,Probe Inserted,None,None,131071
65.000,3132350871,13,8.20,7.85,7.75,7.80,8.80,10.35,14.05,22.25,7.75,10.35,22.25,7.80,0.00,T3,T6,T8,Probe Inserted,None,None,131071
70.000,3132350871,14,8.15,7.75,7.70,7.80,8.75,10.35,14.05,22.10,7.70,10.35,22.10,7.80,0.00,T3,T6,T8,Probe Inserted,None,None,131071
75.000,3132350871,15,8.10,7.75,7.70,7.75,8.55,10.35,13.85,21.80,7.70,10.35,21.80,7.70,0.00,T3,T6,T8,Probe Inserted,None,None,131071
80.000,3132350871,16,8.05,7.70,7.65,7.75,8.55,10.25,13.90,21.70,7.65,10.25,21.70,7.70,0.00,T3,T6,T8,Probe Inserted,None,None,131071
85.000,3132350871,17,8.00,7.70,7.65,7.70,8.65,10.35,13.85,21.60,7.65,10.35,21.60,7.60,0.00,T3,T6,T8,Probe Inserted,None,None,131071
90.000,3132350871,18,8.00,7.65,7.60,7.65,8.50,10.10,13.75,21.35,7.60,10.10,21.35,7.60,0.00,T3,T6,T8,Probe Inserted,None,None,131071
95.000,3132350871,19,7.95,7.65,7.60,7.65,8.55,10.20,13.70,21.25,7.60,10.20,21.25,7.60,0.00,T3,T6,T8,Probe Inserted,None,None,131071
100.000,3132350871,20,7.95,7.60,7.55,7.60,8.55,10.25,13.65,21.20,7.55,10.25,21.20,7.60,0.00,T3,T6,T8,Probe Inserted,None,None,131071
105.000,3132350871,21,7.90,7.60,7.55,7.60,8.50,10.05,13.65,20.95,7.55,10.05,20.95,7.50,0.00,T3,T6,T8,Probe Inserted,None,None,131071
110.000,3132350871,22,7.95,7.60,7.55,7.65,8.50,10.10,13.70,20.90,7.55,10.10,20.90,7.50,0.00,T3,T6,T8,Probe Inserted,None,None,131071
115.000,3132350871,23,7.90,7.60,7.55,7.60,8.50,10.15,13.65,20.80,7.55,10.15,20.80,7.50,0.00,T3,T6,T8,Probe Inserted,None,None,131071
120.000,3132350871,24,7.90,7.60,7.55,7.60,8.45,10.15,13.60,20.75,7.55,10.15,20.75,7.50,0.00,T3,T6,T8,Probe Inserted,None,None,131071
125.000,3132350871,25,7.90,7.60,7.55,7.60,8.45,10.15,13.55,20.55,7.55,10.15,20.55,7.50,0.00,T3,T6,T8,Probe Inserted,None,None,131071
130.000,3132350871,26,7.90,7.60,7.55,7.60,8.50,10.15,13.50,20.45,7.55,10.15,20.45,7.50,0.00,T3,T6,T8,Probe Inserted,None,None,131071
135.000,3132350871,27,7.90,7.60,7.55,7.60,8.40,10.10,13.50,20.35,7.55,10.10,20.35,7.50,0.00,T3,T6,T8,Probe Inserted,None,None,131071
140.000,3132350871,28,7.90,7.60,7.50,7.60,8.50,10.10,13.50,20.20,7.50,10.10,20.20,7.50,0.00,T3,T6,T8,Probe Inserted,None,None,131071
145.000,3132350871,29,7.90,7.60,7.55,7.60,8.55,10.10,13.40,20.15,7.55,10.10,20.15,7.50,0.00,T3,T6,T8,Probe Inserted,None,None,131071
150.000,3132350871,30,7.90,7.60,7.55,7.60,8.55,10.10,13.50,20.10,7.55,10.10,20.10,7.50,0.00,T3,T6,T8,Probe Inserted,None,None,131071
155.000,3132350871,31,7.90,7.60,7.55,7.60,8.60,10.25,13.55,20.05,7.55,10.25,20.05,7.50,0.00,T3,T6,T8,Probe Inserted,None,None,131071
160.000,3132350871,32,7.90,7.60,7.55,7.60,8.45,10.10,13.35,19.85,7.55,10.10,19.85,7.50,0.00,T3,T6,T8,Probe Inserted,None,None,131071
165.000,3132350871,33,7.90,7.60,7.55,7.60,8.50,10.15,13.45,19.80,7.55,10.15,19.80,7.50,0.00,T3,T6,T8,Probe Inserted,None,None,131071
170.000,3132350871,34,7.90,7.60,7.55,7.60,8.65,10.25,13.50,19.75,7.55,10.25,19.75,7.50,0.00,T3,T6,T8,Probe Inserted,None,None,131071
175.000,3132350871,35,7.90,7.60,7.55,7.60,8.55,10.15,13.50,19.70,7.55,10.15,19.70,7.50,0.00,T3,T6,T8,Probe Inserted,None,None,131071
180.000,3132350871,36,7.90,7.60,7.60,7.65,8.75,10.15,13.45,19.60,7.60,10.15,19.60,7.50,0.00,T3,T6,T8,Probe Inserted,None,None,131071
185.000,3132350871,37,7.90,7.60,7.55,7.65,8.40,10.10,13.35,19.45,7.55,10.10,19.45,7.50,0.00,T3,T6,T8,Probe Inserted,None,None,131071
190.000,3132350871,38,7.90,7.60,7.60,7.65,8.55,10.10,13.25,19.45,7.60,10.10,19.45,7.60,0.00,T3,T6,T8,Probe Inserted,None,None,131071
195.000,3132350871,39,7.95,7.65,7.60,7.65,8.45,10.15,13.25,19.25,7.60,10.15,19.25,7.60,0.00,T3,T6,T8,Probe Inserted,None,None,131071
200.000,3132350871,40,7.95,7.60,7.60,7.70,8.55,10.20,13.30,19.30,7.60,10.20,19.30,7.60,0.00,T3,T6,T8,Probe Inserted,None,None,131071
205.000,3132350871,41,7.95,7.60,7.60,7.65,8.55,10.20,13.30,19.25,7.60,10.20,19.25,7.60,0.00,T3,T6,T8,Probe Inserted,None,None,131071
210.000,3132350871,42,7.95,7.60,7.60,7.70,8.60,10.15,13.35,19.25,7.60,10.15,19.25,7.60,0.00,T3,T6,T8,Probe Inserted,None,None,131071
215.000,3132350871,43,8.00,7.65,7.60,7.65,8.65,10.20,13.35,19.15,7.60,10.20,19.15,7.60,0.00,T3,T6,T8,Probe Inserted,None,None,131071
220.000,3132350871,44,7.95,7.70,7.60,7.70,8.75,10.30,13.25,19.15,7.60,10.30,19.15,7.60,0.00,T3,T6,T8,Probe Inserted,None,None,131071
225.000,3132350871,45,8.00,7.65,7.60,7.70,8.70,10.15,13.30,19.00,7.60,10.15,19.00,7.60,0.00,T3,T6,T8,Probe Inserted,None,None,131071
230.000,3132350871,46,8.00,7.65,7.65,7.75,8.70,10.40,13.25,19.00,7.65,10.40,19.00,7.60,0.00,T3,T6,T8,Probe Inserted,None,None,131071
235.000,3132350871,47,8.00,7.70,7.65,7.70,8.65,10.30,13.20,18.90,7.65,10.30,18.90,7.60,0.00,T3,T6,T8,Probe Inserted,None,None,131071
240.000,3132350871,48,8.00,7.70,7.65,7.70,8.60,10.25,13.30,18.90,7.65,10.25,18.90,7.60,0.00,T3,T6,T8,Probe Inserted,None,None,131071
245.000,3132350871,49,8.00,7.70,7.65,7.75,8.60,10.25,13.30,18.85,7.65,10.25,18.85,7.60,0.00,T3,T6,T8,Probe Inserted,None,None,131071
250.000,3132350871,50,8.05,7.70,7.65,7.75,8.60,10.25,13.25,18.80,7.65,10.25,18.80,7.60,0.00,T3,T6,T8,Probe Inserted,None,None,131071
255.000,3132350871,51,8.00,7.70,7.65,7.75,8.70,10.30,13.25,18.80,7.65,10.30,18.80,7.60,0.00,T3,T6,T8,Probe Inserted,None,None,131071
260.000,3132350871,52,8.05,7.70,7.65,7.75,8.65,10.40,13.20,18.70,7.65,10.40,18.70,7.60,0.00,T3,T6,T8,Probe Inserted,None,None,131071
265.000,3132350871,53,8.05,7.70,7.70,7.75,8.65,10.30,13.25,18.70,7.70,10.30,18.70,7.60,0.00,T3,T6,T8,Probe Inserted,None,None,131071
270.000,3132350871,54,8.05,7.75,7.70,7.80,8.70,10.30,13.25,18.65,7.70,10.30,18.65,7.70,0.00,T3,T6,T8,Probe Inserted,None,None,131071
275.000,3132350871,55,8.05,7.75,7.70,7.75,8.80,10.30,13.25,18.65,7.70,10.30,18.65,7.70,0.00,T3,T6,T8,Probe Inserted,None,None,131071
280.000,3132350871,56,8.10,7.75,7.70,7.80,8.75,10.30,13.25,18.60,7.70,10.30,18.60,7.70,0.00,T3,T6,T8,Probe Inserted,None,None,131071
285.000,3132350871,57,8.10,7.75,7.75,7.80,8.90,10.30,13.30,18.55,7.75,10.30,18.55,7.70,0.00,T3,T6,T8,Probe Inserted,None,None,131071
290.000,3132350871,58,8.10,7.75,7.70,7.80,8.70,10.35,13.20,18.50,7.70,10.35,18.50,7.70,0.00,T3,T6,T8,Probe Inserted,None,None,131071
295.000,3132350871,59,8.10,7.75,7.75,7.80,8.65,10.30,13.25,18.50,7.75,10.30,18.50,7.70,0.00,T3,T6,T8,Probe Inserted,None,None,131071
300.000,3132350871,60,8.10,7.80,7.75,7.85,8.75,10.25,13.20,18.40,7.75,10.25,18.40,7.70,0.00,T3,T6,T8,Probe Inserted,None,None,131071
305.000,3132350871,61,8.10,7.80,7.75,7.85,8.85,10.30,13.30,18.50,7.75,10.30,18.50,7.70,0.00,T3,T6,T8,Probe Inserted,None,None,131071
310.000,3132350871,62,8.10,7.80,7.75,7.85,8.80,10.35,13.30,18.40,7.75,10.35,18.40,7.70,0.00,T3,T6,T8,Probe Inserted,None,None,131071
315.000,3132350871,63,8.10,7.80,7.75,7.85,8.95,10.50,13.30,18.40,7.75,10.50,18.40,7.70,0.00,T3,T6,T8,Probe Inserted,None,None,131071
320.000,3132350871,64,8.15,7.85,7.80,7.85,8.85,10.50,13.25,18.40,7.80,10.50,18.40,7.80,0.00,T3,T6,T8,Probe Inserted,None,None,131071
325.000,3132350871,65,8.15,7.85,7.75,7.90,8.90,10.35,13.20,18.35,7.75,10.35,18.35,7.70,0.00,T3,T6,T8,Probe Inserted,None,None,131071
330.000,3132350871,66,8.15,7.85,7.80,7.90,8.80,10.30,13.15,18.25,7.80,10.30,18.25,7.80,0.00,T3,T6,T8,Probe Inserted,None,None,131071
335.000,3132350871,67,8.15,7.85,7.80,7.90,8.80,10.45,13.20,18.35,7.80,10.45,18.35,7.80,0.00,T3,T6,T8,Probe Inserted,None,None,131071
340.000,3132350871,68,8.15,7.85,7.85,7.90,8.85,10.45,13.25,18.30,7.85,10.45,18.30,7.80,0.00,T3,T6,T8,Probe Inserted,None,None,131071
345.000,3132350871,69,8.15,7.85,7.80,7.95,8.85,10.45,13.20,18.25,7.80,10.45,18.25,7.80,0.00,T3,T6,T8,Probe Inserted,None,None,131071
350.000,3132350871,70,8.20,7.85,7.85,7.90,8.90,10.45,13.20,18.20,7.85,10.45,18.20,7.80,0.00,T3,T6,T8,Probe Inserted,None,None,131071
355.000,3132350871,71,8.20,7.85,7.85,7.95,8.90,10.50,13.20,18.20,7.85,10.50,18.20,7.80,0.00,T3,T6,T8,Probe Inserted,None,None,131071
360.000,3132350871,72,8.20,7.90,7.85,7.95,8.90,10.50,13.20,18.30,7.85,10.50,18.30,7.80,0.00,T3,T6,T8,Probe Inserted,None,None,131071
365.000,3132350871,73,8.20,7.90,7.85,8.00,8.95,10.55,13.25,18.25,7.85,10.55,18.25,7.80,0.00,T3,T6,T8,Probe Inserted,None,None,131071
370.000,3132350871,74,8.25,7.90,7.90,8.00,9.00,10.60,13.25,18.25,7.90,10.60,18.25,7.80,0.00,T3,T6,T8,Probe Inserted,None,None,131071
375.000,3132350871,75,8.20,7.95,7.90,8.00,8.90,10.60,13.25,18.20,7.90,10.60,18.20,7.90,0.00,T3,T6,T8,Probe Inserted,None,None,131071
380.000,3132350871,76,8.25,7.90,7.90,8.00,9.00,10.60,13.35,18.25,7.90,10.60,18.25,7.90,0.00,T2,T6,T8,Probe Inserted,None,None,131071
385.000,3132350871,77,8.25,7.95,7.90,8.00,9.05,10.65,13.30,18.15,7.95,10.65,18.15,7.90,0.00,T2,T6,T8,Probe Inserted,None,None,131071
390.000,3132350871,78,8.25,7.95,7.90,8.00,8.90,10.55,13.25,18.15,7.95,10.55,18.15,7.90,0.00,T2,T6,T8,Probe Inserted,None,None,131071
395.000,3132350871,79,8.25,7.95,7.95,8.00,9.00,10.65,13.30,18.20,7.95,10.65,18.20,7.90,0.00,T3,T6,T8,Probe Inserted,None,None,131071
400.000,3132350871,80,8.25,7.95,7.95,8.00,9.10,10.60,13.30,18.15,7.95,10.60,18.15,7.90,0.00,T3,T6,T8,Probe Inserted,None,None,131071
405.000,3132350871,81,8.30,8.00,7.95,8.05,9.10,10.70,13.35,18.15,7.95,10.70,18.15,7.90,0.00,T3,T6,T8,Probe Inserted,None,None,131071
410.000,3132350871,82,8.30,7.95,7.95,8.05,9.10,10.65,13.40,18.20,7.95,10.65,18.20,7.90,0.00,T2,T6,T8,Probe Inserted,None,None,131071
415.000,3132350871,83,8.30,8.00,7.95,8.05,9.05,10.70,13.30,18.10,8.00,10.70,18.10,7.90,0.00,T2,T6,T8,Probe Inserted,None,None,131071
420.000,3132350871,84,8.30,8.00,7.95,8.10,9.10,10.60,13.30,18.20,7.95,10.60,18.20,7.90,0.00,T3,T6,T8,Probe Inserted,None,None,131071
425.000,3132350871,85,8.30,8.00,8.00,8.10,9.05,10.65,13.25,18.05,8.00,10.65,18.05,7.90,0.00,T3,T6,T8,Probe Inserted,None,None,131071
430.000,3132350871,86,8.30,8.00,8.00,8.10,9.25,10.75,13.35,18.15,8.00,10.75,18.15,7.90,0.00,T3,T6,T8,Probe Inserted,None,None,131071
435.000,3132350871,87,8.35,8.05,8.00,8.10,9.15,10.75,13.35,18.15,8.00,10.75,18.15,8.00,0.00,T3,T6,T8,Probe Inserted,None,None,131071
440.000,3132350871,88,8.35,8.05,8.00,8.15,9.10,10.70,13.25,18.05,8.00,10.70,18.05,8.00,0.00,T3,T6,T8,Probe Inserted,None,None,131071
445.000,3132350871,89,8.35,8.05,8.05,8.15,9.10,10.60,13.25,18.05,8.05,10.60,18.05,8.00,0.00,T3,T6,T8,Probe Inserted,None,None,131071
450.000,3132350871,90,8.35,8.05,8.05,8.15,9.10,10.70,13.30,18.00,8.05,10.70,18.00,8.00,0.00,T3,T6,T8,Probe Inserted,None,None,131071
455.000,3132350871,91,8.35,8.10,8.05,8.15,9.25,10.85,13.40,18.10,8.05,10.85,18.10,8.00,0.00,T3,T6,T8,Probe Inserted,None,None,131071
460.000,3132350871,92,8.40,8.05,8.05,8.20,9.25,10.70,13.35,18.10,8.05,10.70,18.10,8.00,0.00,T2,T6,T8,Probe Inserted,None,None,131071
465.000,3132350871,93,8.40,8.05,8.05,8.20,9.25,10.65,13.35,18.00,8.05,10.65,18.00,8.00,0.00,T2,T6,T8,Probe Inserted,None,None,131071
470.000,3132350871,94,8.40,8.10,8.10,8.20,9.15,10.65,13.40,18.00,8.10,10.65,18.00,8.00,0.00,T2,T6,T8,Probe Inserted,None,None,131071
475.000,3132350871,95,8.40,8.10,8.10,8.20,9.15,10.75,13.35,17.95,8.10,10.75,17.95,8.10,0.00,T2,T6,T8,Probe Inserted,None,None,131071
480.000,3132350871,96,8.40,8.10,8.10,8.25,9.15,10.65,13.25,17.95,8.10,10.65,17.95,8.10,0.00,T2,T6,T8,Probe Inserted,None,None,131071
485.000,3132350871,97,8.45,8.10,8.10,8.25,9.25,10.85,13.45,18.05,8.10,10.85,18.05,8.10,0.00,T3,T6,T8,Probe Inserted,None,None,131071
490.000,3132350871,98,8.40,8.15,8.10,8.25,9.25,10.85,13.45,18.10,8.10,10.85,18.10,8.10,0.00,T3,T6,T8,Probe Inserted,None,None,131071
495.000,3132350871,99,8.45,8.15,8.15,8.25,9.15,10.80,13.35,17.90,8.15,10.80,17.90,8.10,0.00,T3,T6,T8,Probe Inserted,None,None,131071
500.000,3132350871,100,8.45,8.15,8.15,8.25,9.30,10.75,13.45,17.95,8.15,10.75,17.95,8.10,0.00,T2,T6,T8,Probe Inserted,None,None,131071
505.000,3132350871,101,8.45,8.15,8.15,8.25,9.15,10.75,13.35,17.95,8.15,10.75,17.95,8.10,0.00,T2,T6,T8,Probe Inserted,None,None,131071
510.000,3132350871,102,8.45,8.15,8.15,8.30,9.10,10.80,13.30,17.85,8.15,10.80,17.85,8.10,0.00,T2,T6,T8,Probe Inserted,None,None,131071
515.000,3132350871,103,8.45,8.20,8.15,8.30,9.20,10.85,13.30,17.85,8.20,10.85,17.85,8.10,0.00,T2,T6,T8,Probe Inserted,None,None,131071
520.000,3132350871,104,8.45,8.20,8.15,8.30,9.25,10.85,13.45,17.95,8.15,10.85,17.95,8.10,0.00,T3,T6,T8,Probe Inserted,None,None,131071
525.000,3132350871,105,8.50,8.20,8.20,8.35,9.30,10.85,13.40,17.95,8.20,10.85,17.95,8.10,0.00,T3,T6,T8,Probe Inserted,None,None,131071
530.000,3132350871,106,8.50,8.20,8.20,8.35,9.25,10.85,13.30,17.85,8.20,10.85,17.85,8.20,0.00,T3,T6,T8,Probe Inserted,None,None,131071
535.000,3132350871,107,8.50,8.25,8.20,8.35,9.25,10.80,13.40,17.85,8.20,10.80,17.85,8.20,0.00,T3,T6,T8,Probe Inserted,None,None,131071
540.000,3132350871,108,8.50,8.25,8.20,8.35,9.35,10.90,13.45,18.00,8.20,10.90,18.00,8.20,0.00,T3,T6,T8,Probe Inserted,None,None,131071
545.000,3132350871,109,8.50,8.20,8.25,8.35,9.35,10.90,13.50,18.00,8.20,10.90,18.00,8.20,0.00,T2,T6,T8,Probe Inserted,None,None,131071
550.000,3132350871,110,8.50,8.25,8.25,8.35,9.40,11.00,13.55,18.15,8.25,11.00,18.15,8.20,0.00,T3,T6,T8,Probe Inserted,None,None,131071
555.000,3132350871,111,8.55,8.25,8.25,8.40,9.35,10.90,13.45,18.15,8.25,10.90,18.15,8.20,0.00,T2,T6,T8,Probe Inserted,None,None,131071
560.000,3132350871,112,8.55,8.25,8.25,8.40,9.35,10.90,13.45,18.20,8.25,10.90,18.20,8.20,0.00,T2,T6,T8,Probe Inserted,None,None,131071
565.000,3132350871,113,8.55,8.25,8.25,8.45,9.35,10.95,13.50,18.25,8.25,10.95,18.25,8.20,0.00,T2,T6,T8,Probe Inserted,None,None,131071
570.000,3132350871,114,8.55,8.25,8.30,8.40,9.35,11.00,13.60,18.50,8.25,11.00,18.50,8.20,0.00,T2,T6,T8,Probe Inserted,None,None,131071
575.000,3132350871,115,8.55,8.25,8.30,8.45,9.40,10.95,13.55,18.95,8.25,10.95,18.95,8.20,0.00,T2,T6,T8,Probe Inserted,None,None,131071
580.000,3132350871,116,8.55,8.25,8.30,8.45,9.50,10.90,13.70,20.35,8.25,10.90,20.35,8.20,0.00,T2,T6,T8,Probe Inserted,None,None,131071
585.000,3132350871,117,8.60,8.30,8.30,8.45,9.50,11.05,13.90,22.40,8.30,11.05,22.40,8.30,0.00,T2,T6,T8,Probe Inserted,None,None,131071
590.000,3132350871,118,8.60,8.30,8.30,8.45,9.55,10.95,14.10,24.55,8.30,10.95,24.55,8.30,0.00,T3,T6,T8,Cooking,None,None,131071
595.000,3132350871,119,8.60,8.35,8.35,8.50,9.65,11.20,14.70,26.90,8.35,11.20,26.90,8.30,0.00,T2,T6,T8,Cooking,None,None,131071
600.000,3132350871,120,8.60,8.35,8.35,8.50,9.40,11.10,14.95,28.60,8.35,11.10,28.60,8.30,0.00,T3,T6,T8,Cooking,None,None,131071
605.000,3132350871,121,8.60,8.35,8.35,8.50,9.50,11.10,15.25,30.05,8.35,11.10,30.05,8.30,0.00,T2,T6,T8,Cooking,None,None,131071
610.000,3132350871,122,8.60,8.35,8.35,8.50,9.55,11.20,15.80,31.35,8.35,11.20,31.35,8.30,0.00,T2,T6,T8,Cooking,None,None,131071
615.000,3132350871,123,8.60,8.35,8.40,8.55,9.55,11.25,16.15,33.00,8.35,11.25,33.00,8.30,0.00,T2,T6,T8,Cooking,None,None,131071
620.000,3132350871,124,8.65,8.40,8.40,8.55,9.50,11.35,16.45,35.20,8.40,11.35,35.20,8.30,0.00,T2,T6,T8,Cooking,None,None,131071
625.000,3132350871,125,8.65,8.35,8.40,8.55,9.60,11.45,17.10,37.30,8.35,11.45,37.30,8.30,0.00,T2,T6,T8,Cooking,None,None,131071
630.000,3132350871,126,8.65,8.40,8.40,8.55,9.65,11.65,17.60,38.70,8.40,11.65,38.70,8.40,0.00,T2,T6,T8,Cooking,None,None,131071
635.000,3132350871,127,8.65,8.40,8.40,8.60,9.70,11.70,18.15,39.75,8.40,11.70,39.75,8.40,0.00,T2,T6,T8,Cooking,None,None,131071
640.000,3132350871,128,8.65,8.40,8.45,8.60,9.70,11.80,18.45,40.60,8.40,11.80,40.60,8.40,0.00,T2,T6,T8,Cooking,None,None,131071
645.000,3132350871,129,8.65,8.45,8.45,8.60,9.70,11.80,18.90,41.55,8.45,11.80,41.55,8.40,0.00,T2,T6,T8,Cooking,None,None,131071
650.000,3132350871,130,8.70,8.45,8.45,8.60,9.75,12.05,19.20,42.85,8.45,12.05,42.85,8.40,0.00,T2,T6,T8,Cooking,None,None,131071
655.000,3132350871,131,8.70,8.45,8.45,8.65,9.70,12.15,19.65,44.40,8.45,12.15,44.40,8.40,0.00,T2,T6,T8,Cooking,None,None,131071
660.000,3132350871,132,8.70,8.45,8.45,8.60,9.90,12.20,20.10,45.70,8.45,12.20,45.70,8.40,0.00,T2,T6,T8,Cooking,None,None,131071
665.000,3132350871,133,8.70,8.45,8.50,8.65,9.80,12.20,20.55,46.60,8.45,12.20,46.60,8.40,0.00,T2,T6,T8,Cooking,None,None,131071
670.000,3132350871,134,8.70,8.45,8.50,8.65,9.75,12.30,20.90,47.25,8.45,12.30,47.25,8.40,0.00,T2,T6,T8,Cooking,None,None,131071
675.000,3132350871,135,8.70,8.45,8.50,8.65,9.75,12.35,21.20,47.70,8.45,12.35,47.70,8.40,0.00,T2,T6,T8,Cooking,None,None,131071
680.000,3132350871,136,8.70,8.50,8.50,8.70,10.00,12.60,21.65,48.50,8.50,12.60,48.50,8.50,0.00,T2,T6,T8,Cooking,None,None,131071
685.000,3132350871,137,8.75,8.50,8.50,8.70,10.00,12.65,21.90,49.65,8.50,12.65,49.65,8.50,0.00,T2,T6,T8,Cooking,None,None,131071
690.000,3132350871,138,8.75,8.50,8.55,8.70,9.95,12.70,22.30,50.65,8.50,12.70,50.65,8.50,0.00,T2,T6,T8,Cooking,None,None,131071
695.000,3132350871,139,8.75,8.50,8.55,8.70,9.95,12.85,22.60,51.30,8.50,12.85,51.30,8.50,0.00,T2,T6,T8,Cooking,None,None,131071
700.000,3132350871,140,8.75,8.50,8.55,8.75,10.00,12.95,22.90,51.75,8.50,12.95,51.75,8.50,0.00,T2,T6,T8,Cooking,None,None,131071
705.000,3132350871,141,8.75,8.50,8.55,8.75,9.95,12.85,23.25,52.15,8.50,12.85,52.15,8.50,0.00,T2,T6,T8,Cooking,None,None,131071
710.000,3132350871,142,8.80,8.55,8.55,8.75,9.95,13.00,23.50,52.65,8.55,13.00,52.65,8.50,0.00,T2,T6,T8,Cooking,None,None,131071
715.000,3132350871,143,8.80,8.55,8.60,8.75,10.10,13.30,23.80,53.70,8.55,13.30,53.70,8.50,0.00,T2,T6,T8,Cooking,None,None,131071
720.000,3132350871,144,8.80,8.55,8.60,8.80,10.15,13.35,24.20,54.40,8.55,13.35,54.40,8.50,0.00,T2,T6,T8,Cooking,None,None,131071
725.000,3132350871,145,8.85,8.60,8.60,8.80,10.25,13.45,24.50,54.85,8.60,13.45,54.85,8.50,0.00,T2,T6,T8,Cooking,None,None,131071
730.000,3132350871,146,8.80,8.60,8.65,8.80,10.20,13.55,24.80,55.10,8.60,13.55,55.10,8.60,0.00,T2,T6,T8,Cooking,None,None,131071
735.000,3132350871,147,8.85,8.60,8.65,8.85,10.25,13.65,25.05,55.35,8.60,13.65,55.35,8.60,0.00,T2,T6,T8,Cooking,None,None,131071
740.000,3132350871,148,8.85,8.60,8.65,8.85,10.30,13.65,25.25,55.35,8.60,13.65,55.35,8.60,0.00,T2,T6,T8,Cooking,None,None,131071
745.000,3132350871,149,8.90,8.60,8.70,8.90,10.35,13.85,25.60,55.70,8.60,13.85,55.70,8.60,0.00,T2,T6,T8,Cooking,None,None,131071
750.000,3132350871,150,8.90,8.65,8.70,8.90,10.40,14.00,25.75,56.25,8.65,14.00,56.25,8.60,0.00,T2,T6,T8,Cooking,None,None,131071
755.000,3132350871,151,8.90,8.70,8.70,8.90,10.30,14.00,26.00,56.65,8.70,14.00,56.65,8.60,0.00,T2,T6,T8,Cooking,None,None,131071
760.000,3132350871,152,8.95,8.70,8.75,8.95,10.50,14.10,26.30,56.95,8.70,14.10,56.95,8.70,0.00,T2,T6,T8,Cooking,None,None,131071
765.000,3132350871,153,8.95,8.70,8.75,8.95,10.40,14.20,26.45,57.10,8.70,14.20,57.10,8.70,0.00,T2,T6,T8,Cooking,None,None,131071
770.000,3132350871,154,9.00,8.70,8.75,9.00,10.50,14.40,26.70,57.20,8.70,14.40,57.20,8.70,0.00,T2,T6,T8,Cooking,None,None,131071
775.000,3132350871,155,9.00,8.75,8.75,9.00,10.50,14.35,26.90,57.55,8.75,14.35,57.55,8.70,0.00,T2,T6,T8,Cooking,None,None,131071
780.000,3132350871,156,9.05,8.75,8.80,9.05,10.65,14.55,27.20,58.25,8.75,14.55,58.25,8.70,0.00,T2,T6,T8,Cooking,None,None,131071
785.000,3132350871,157,9.05,8.75,8.85,9.05,10.75,14.75,27.45,58.50,8.75,14.75,58.50,8.70,0.00,T2,T6,T8,Cooking,None,None,131071
790.000,3132350871,158,9.10,8.80,8.85,9.10,10.65,14.75,27.70,58.60,8.80,14.75,58.60,8.80,0.00,T2,T6,T8,Cooking,None,None,131071
